,sentence,similarity_with_sub,username
390,,0.0,Alan Bravo
391,buenisima,0.0,Joshuar Chinchilla
392,martin garrix rock,0.0,ANH NGO
398,,0.0,Yohana Cante
400,anyone,0.0,lexer dart.greenside
401,b invoco ante m,0.0,David Krasnyak
403,brasil,0.0,Canal da Anna Godoy
406,amo esta cancion lt,0.0,mundo perruno
381,cool nummer,0.0,Jacoba Lemmens
410,,0.0,?? ????????
411,b brasil caralhooo,0.0,Ryan Ryande
412,awesome,0.0,???
413,mega top,0.0,RGhost
415,woowwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwww,0.0,Alain Duboie
417,martin je bent de beste,0.0,Rabbit Gameplay
419,hotel,0.0,Gustavo 33
427,woooow amazing song,0.0,joshep suwandi
428,,0.0,l SKYRUNNERHD l
431,yeah boiiiiiiiiii,0.0,Adrian Garcia
382,,0.0,Miriam Velez
380,good one,0.0,james nduta
335,,0.0,Chris Pahena
355,,0.0,Randy Villalpando
336,martin garrix dj incomming,0.0,LazyRed
337,restless,0.0,Shree Patil
339,sin duda mi canci lt ich liebe dich martin garrix b lt,0.0,Gi Star
344,very beat,0.0,Matteus Souza
345,one of my favourite song,0.0,Ray Daymrox
346,third party are progressive gods,0.0,Benjamin Lennox
347,,0.0,Breno Augusto
348,awesome,0.0,Matin Chauwan
350,cape town lt,0.0,Renée's Gallery
354,searching pokemon,0.0,Sabin Conchi
356,temazo lt,0.0,Diego Electro
379,best song ever,0.0,Toshi Shinohara
357,third party,0.0,NoiseBombCZ
358,david guetta hey mama ft nicki minaj bebe rexha amp afrojack,0.0,Javeria Aziz
360,x,0.0,Carlos Morales
361,good joob,0.0,Jack release
363,,0.0,Moisés Galvão
364,cool,0.0,Melissa Knubben
368,d d d,0.0,Adithya Kamath
370,searching pokemons,0.0,el pollas redondas
373,will beee freeeee,0.0,Raul Matilla
377,beijamin arrola,0.0,Yuri Tanker
205,nice martin garrix,0.0,Sahil Khan
200,donde estan los latinos,0.0,Marilyn Lovato
836,ihan semi,0.0,niklas seppänen
199,,0.0,ORENIUS OFICIAL
41,wish outdoor mexico,0.0,Jordan
46,best song,0.0,Luca Reitzmann
47,awesome song,0.0,Laura Celina Vazquez Perez
51,,0.0,???
53,,0.0,ROSANA Sillva
54,awesome,0.0,DownCrack inc
55,super bacana,0.0,Maria Camila Orduz Castellanos
57,cape town xox,0.0,Spirit
58,janji,0.0,David Cabello
59,yeeeeaaaah,0.0,Mariam Chevez
62,,0.0,CrisNeko speaak
71,love from southpaw augustussssssssssssssss,0.0,MeowNishku
74,quanto ta esse revolve ai,0.0,PAULO LUBRIFICADO
76,hell yeah too much talent best dj,0.0,RoHit R
78,,0.0,???
79,que buena canci mart garrix,0.0,dalexdj heldens
80,estoy completamente enamorado de esta cancion,0.0,Rex tap
82,,0.0,Manon k
84,,0.0,alan liu
85,,0.0,Keila ü walker :v
87,iemand nederlands,0.0,Lillian Broere
90,sword point royal song,0.0,RAJESH GHADGE
91,gt,0.0,RAJESH GHADGE
39,very cool,0.0,Kael Villegas
37,lt,0.0,Gianella Velasquez hurtado
36,batata,0.0,jaov 1213
18,jjjjjjjjjjjjj,0.0,Ekstacy
2,third party martin,0.0,Joel Puente
3,martin garrix,0.0,mateo perez
6,best music of tomorrowland,0.0,Omar Gabriel
7,top,0.0,Febri Joko
9,julio de,0.0,fito martinez
10,tomorrowland baby,0.0,Cloie Steward Delgado
13,,0.0,zKaique Gamer
14,ich bin deutsch,0.0,ofschiska selkana
16,jjfjj,0.0,Ekstacy
17,jjjjjjjjjjjjjjjjjjjjjjjjjjjjjjj,0.0,Ekstacy
19,jjjjjjjjjjjjjjjj,0.0,Ekstacy
35,or potato,0.0,jaov 1213
21,ewa chickies,0.0,kevin rozen
22,,0.0,Diego Villanueva Rosas
24,,0.0,Muhamad Yobo
25,vans product placemenet,0.0,Toast
26,sky linner da da lt,0.0,Cristian Matei
29,,0.0,???? ??????????
30,romaniaa au ajuns romanii mei aici lt,0.0,Sky Linner
32,so cool,0.0,Jack Deng
33,best song love from india,0.0,Technical Deepu
34,,0.0,Laysa e suas diversões Magalhães
92,best dj ever,0.0,Rare4Life A
94,higo de fruta,0.0,Nechi
96,best best best song hello from serbia,0.0,Ivi X
175,martin garrix afrojack amp steve aoki third party very good,0.0,Garrix Martin
160,,0.0,BRUNO FLORES
161,yeo,0.0,Diamondus Lion
162,martijn gerard garritsen,0.0,Lexie Toledo
163,nice,0.0,Sabrina Coutinho
165,lt,0.0,Yosemin Martínez Pérez
166,greetings from afghanistan,0.0,ibrahimullah ibrahimi
171,lol,0.0,MATTI DJ MM
172,beutiful,0.0,ximena Cueto Panduro
173,top about martin garrix songs,0.0,JEANBOX MUSIC CHANNEL
174,trop cools,0.0,manonn boubou
180,namibia lt,0.0,Paul F.
155,esta si es buena,0.0,Luis Resendiz
181,,0.0,Mó?ámé? À?m?ð
184,capetown lt,0.0,Günther Gebhart
186,all credit goes to martin garrix s music,0.0,Syed Yasir
187,great song,0.0,patrick grondines
189,lets go lets go lets go vai brasil,0.0,Gelo Seco do Flad
192,bacan piosenk,0.0,Stevan Jack Odella
193,,0.0,???
195,tomorrowland,0.0,Celia Martins
196,,0.0,Juan Marin
198,martin garrix crag mongol,0.0,Melissa Del Rosario Lecca Terrones
158,m,0.0,Jesus Lara Carbajal
153,sencillo pero tiene muy buenos sonidos,0.0,Agustin Rolon
99,happy anniversary days v,0.0,Nava Armaytha
127,se publico el d de mi cumple,0.0,Gabriela Gauna
103,,0.0,Ana Prošek
104,,0.0,??
106,nice,0.0,Emanuel Ruiz
107,one year today,0.0,Giuseppe Spark
108,whatsapp mrn,0.0,Zuriel Eduardo Corrales García
113,year ago,0.0,YoYouri
117,,0.0,Rafael Siahaan
120,nice liedje,0.0,Finn Stappers
122,whats up honduraaaaaaaaaaaaaaaaaaaaaaas,0.0,Unknown PrO
124,amooo essa m viciante,0.0,Fabiola Melo
128,amo esta canci,0.0,Gimena Espinosa
152,,0.0,Emanuel lucas
129,saludos desde venezuela lt maracay lt,0.0,Dj Terry
130,cool,0.0,Finn Stappers
139,gorgeous cape town awesome song,0.0,Amy Hillier
140,mart gerad garrixsen,0.0,Nallely Charpentier
142,porraaaaa tmj,0.0,Cleiton Charles
143,cool martin garrix,0.0,Matteo Stael
147,good music,0.0,Steve Rodriguez calderon
148,tomorrowland,0.0,Dylan Turksoy
149,amo tanto esta canci,0.0,Nicole Merizalde
151,same shit different name lmao,0.0,SquidStone
432,lt,0.0,Yoou
434,whos dutch,0.0,Rubenvloggievlog
436,mauritius,0.0,the silent killer
437,bom muito bom,0.0,Alexander william Amao curasi
688,good job,0.0,arthur delvalle
689,king,0.0,Szalai Krisz
690,caraio toca muito f de carteirinha,0.0,Aliannepatricia Silva Souza
691,omg,0.0,Jennifer Pham
694,john martin s voice,0.0,Kevin Monteiro
695,marca y modelo de la mochila,0.0,Cristopher  Diaz
697,cazzo ma blur,0.0,Christian Opris
699,figa,0.0,Antonio Nassi
700,best song ever,0.0,Kshitij Kumar
701,best song,0.0,Kalpesh Doshi
702,m mois apr je l aime toujours autant,0.0,OpTium Dark PLAY
706,eu vim pelo teddy,0.0,Bruno play
707,swedish house mafia,0.0,Brookz Herrera
713,excelenteeeee,0.0,Sodera Aponte
718,fap fap fap fap,0.0,tona el pro
721,yes,0.0,Ricardo Aldair Gonzalez Lopez
722,nice,0.0,David Mardones
723,beautiful landscapes as my beautiful ecuador,0.0,Henry Pita Martillo
726,best song of mart garrix,0.0,Andres Felipe Jaramillo Sanchez
727,mantap gan pertamax,0.0,kadek agus lanus wijaya
731,my trip my adventure,0.0,black spartoz
733,lol,0.0,Riff
734,,0.0,Dina Moreira
686,sos un crack cantando,0.0,Angelito Zambrano basurto
684,je kiff,0.0,Mael Ammann
683,es el mejor video de mi vida,0.0,Julio Mora
650,camila yo ablo espa soy basile,0.0,engel gaitan
635,,0.0,yoliz Colorado
636,martin garrix foda,0.0,Pablo Madruga
639,mg,0.0,ExDesigns
640,,0.0,Yazmin Rodiguez Sanchez
641,rip big room,0.0,????
642,what s up polaaaandddddd,0.0,Megistosz
643,martin lt,0.0,Kornelia Bia?owus
645,amazing d,0.0,Edoardo Bedogni
647,bummm comentario en espa,0.0,felipe briceño
649,my favorite song by him,0.0,Dany LuCo
651,alguien aqu habla espa,0.0,una persona mas varada en el laberinto
680,busca la canci subtitulada y ay veras de que trata y que significado tiene,0.0,#Tomorrow Land.
654,geniallll,0.0,Anthony Merlo
657,abi iyi yaaaaa,0.0,WE ARE inJUStie Ts
660,im love,0.0,fan de martin garrix
662,,0.0,Klejdis Suci
665,top,0.0,Vanalhio Oliveira
667,rio rio lionio,0.0,Raul Bud
668,ohh yea beybe,0.0,Abril Paola Aguilar
671,awesome,0.0,Malay Bhagwagar
673,amazing,0.0,Dani Nielen
675,good,0.0,Jocelyn Zhu
737,,0.0,Ilya Shtefan
739,es la mejor canciooooooooooooonnnnnn,0.0,Ricardo Santos
742,,0.0,Alexis Sierra Castro
807,awesome b,0.0,[GD] ItzGhostly765
789,,0.0,Pancho 10
790,very good,0.0,Maikon Chulappa
791,great job gg,0.0,J&J Music
792,,0.0,Vanessa Ramirez
794,its gareth bale,0.0,Dragonface !
796,se x,0.0,Marian Vran?ík
801,good,0.0,Díegito Gonzalez
802,alguien de ac es colombiano,0.0,Juan Sebastian Avendaño
803,martin garrix,0.0,Enrique Ismodes
805,strabilianteee,0.0,Aiman Salama
808,nice,0.0,Aleysha Lopez
785,number one lt dj mag,0.0,Moises
812,amazing song d,0.0,Agustin Magallanes
813,mongo,0.0,Jerade THE Grange
814,sch,0.0,Pavel Martinez Bustamante
818,martin garrix,0.0,Raghvendra Tiwari
819,algum,0.0,LuiZ Gamer
820,martin garrix es el mejor lt,0.0,Viviana Villavicencio
822,najbolja pjesma od tebe martine,0.0,Roko ?eli?
827,j adore,0.0,Romain Bossard
829,,0.0,Soy Flor
835,ok,0.0,niklas seppänen
786,cape town,0.0,Connor Pretorius
783,nice songs,0.0,LenkinhoO
743,mi favorita,0.0,Litzy Zepeda
760,quello del video blur ahahahha,0.0,Andrea Basili
745,nintendo deslike,0.0,seugirdor 05199811
747,martin garrix el mejor del mundo,0.0,Ricardo Santos
748,el mejor dj del mundo es martin garrix,0.0,Luis Zuñiga
750,hello brazil,0.0,ESTER CARVALHO
752,very good,0.0,sarthak Doiphode
754,martin garrix,0.0,Darkman 03
755,esta chido,0.0,Andres Alvarado Lazaro
756,asu guau q chebere,0.0,Juan Jose Guerreros Pozo
758,cool,0.0,stiven guzman
759,tentando pegar cubone,0.0,Goncalo Sousa
762,faking vet nummer,0.0,skief
782,best dj,0.0,Rolo G
766,ik wist niet dat deze liedjes allemaal van jou waren ik ben er wel super fan van d,0.0,SAMIR A
767,,0.0,Garris NG Ortiz
769,bgfjh,0.0,milan Van Der Veen
770,hey martin garrix come to bulgaria,0.0,???? ???????
771,come to bulgaria,0.0,???? ???????
772,brother mothering dj exelent report venezuela,0.0,yunior alejandro torres
773,,0.0,Marlene Michelle Juarez Guel
774,alguien mexicano,0.0,Its West Lawyer
776,go to bolivia,0.0,Nicole Quiroga Padilla
781,que groso es este tipo sus canciones tiene un lindo sentimiento,0.0,metalfrontier
633,top top top,0.0,elias matos
632,hu good videos,0.0,carlos arturo montañez sanchez
630,ultra music festival miami anyone,0.0,TaeChim_Bias
519,giaro giarratana,0.0,Shraddha Hudale
494,beautiful,0.0,Elisa Rivera
496,hat,0.0,esqueletos da sombras
500,quem veio aqui pelo t,0.0,Mauro Eduardo
502,wats,0.0,ABOM CRES
504,greetings from greece,0.0,Tony Antoniadis
509,,0.0,rubia lopez
511,toppp,0.0,Jorge Rodrigues
512,getting always goose bumbs,0.0,Max Wagenaar
513,,0.0,Pritish Gupta
514,wow shit,0.0,VS? FiyZ
520,vay amk xxperfexx buradaaaaa,0.0,muhammed y?ld?z
492,la mejor wuuu,0.0,Andrik Sauballet
521,eu vim pelo t,0.0,Stella Oliveira
525,,0.0,Alondra Lavariega
526,geht kacken,0.0,MangoMongo
527,cool,0.0,MangoMongo
529,perfect martin garrixten,0.0,The Punicher
530,yawn,0.0,k m venezia
532,nice,0.0,Wilcon Internacional S.A.
533,lovecraft,0.0,Zahory Zapata medina
534,du ca,0.0,Cláudio Cruz
536,deutschland,0.0,Jonny
493,wow,0.0,BisHal ThApa MaGar
490,,0.0,Belen Rojas
538,only views,0.0,Spleen Boy
464,que buenacansion,0.0,kraken de agario
439,wanderlust,0.0,Susana Meireles
442,hype song,0.0,Eric Plain
446,listening,0.0,abhishek kale
448,third party garrix,0.0,Jose Yon Vilela
449,its incroyble very very good song,0.0,youssef mouelhi
451,so great,0.0,SeatFX500
455,,0.0,Opan Lesmana
456,,0.0,um cachorro safadão
460,nicaragua garrix el mejor dj de todos los tiempos,0.0,marcel herrera
461,,0.0,Delfina Sacra
466,,0.0,?????
486,wtf,0.0,el Vato loco y el morro
467,stallions,0.0,Marco Belloni
468,grosse grosse liebe dieses lied,0.0,CatLady Jen
469,epicoo,0.0,MIJAEL TUPA VILCHEZ
470,muy cool,0.0,Carlos Xd
471,muito bom mano to viciado nessa m,0.0,Fausto Barbosa
473,martin grarrix es el mejor,0.0,bymoney_ YT-Clash Royale Y Más
477,fantastic,0.0,yossef asdrubal hijar macedo
480,es la cancion mas vacana,0.0,Emily Analia Pinza Quiroz
481,martin garrix nederland,0.0,Matys Kramer
483,lt,0.0,Fefgie 7
537,oxichampion,0.0,Abdullah Aykaç
540,argentina wacho,0.0,Vanina Yungton
628,,0.0,Chiara Camisoli
600,helloo,0.0,Adam Merroun
586,todos somos garrix best dj world mart eres tan inocente,0.0,Lili Oli
587,best dj world mart love youuuuuuuu,0.0,Lili Oli
588,para ser una cancion tan buena tiene muy pocas visitas,0.0,elias pino arismendi
589,when search pokemons start,0.0,SpaikerXL
591,amazing,0.0,kamila francia
593,nice martinnnnnnn,0.0,Roopesh Kumar
595,page facebook dj mix,0.0,DJ Rida amin
596,mejor de lo mejor,0.0,Presly Santamaria Lucana
597,good brasil,0.0,Anderson Jorge
598,,0.0,Ingrid Leon
601,,0.0,Silvia Sanchez
581,best song of martin garrix,0.0,Saddam Hussain Shah
602,,0.0,Silvia Sanchez
603,greatttt song,0.0,Rio Adi Surya
607,martin garrix forever,0.0,Estuardo Salguero
612,stupenda,0.0,LOLLO136
614,andyyyyyyyyy,0.0,Camille Powers
615,ek number,0.0,Arbaaz Mukadam
616,absolutley incredible,0.0,Kimberly Gabriel
617,te amo mart eres el mejor,0.0,Presly Santamaria Lucana
621,la mejor musika del mundo lt lt electr lt lt,0.0,Yesica Aciar
622,,0.0,pedro Cascais
585,,0.0,dumitru paciurea
579,,0.0,Melissa Rivera
542,cape town yieeew,0.0,Proximité
558,omggggggg perfect nice dj martin garrix dj,0.0,Edmundo Neto
543,awesome martin,0.0,Altaf Shaikh
545,nice songg,0.0,Sailee Motiray
548,cola,0.0,IBI NAHIARA MOS. MOR.
549,cola,0.0,Lars Morales
550,om telolet om,0.0,nurohmat hadi
551,w,0.0,Maldy Baten
553,martin garix,0.0,Nancy  IJPELAAR
555,please martin garrix post my song silence,0.0,BLACKDROP Music
556,top top top,0.0,Maria Allepús
557,blur,0.0,lriven Robb
559,he s my type,0.0,Deysy Zapata
578,lt,0.0,ElSebo
560,om telolet om,0.0,Bima Fajar
561,excelent music,0.0,ValerRoyale Sandoval
563,ibean el bideo del ni rata,0.0,TOKYO DJ
564,bisiten mi canal,0.0,TOKYO DJ
565,xd,0.0,TOKYO DJ
569,om telolet om,0.0,Huzaifa Chanell
573,alguien que le guste el electro que hable espa o soy el unico xd,0.0,MiguelSKY YT
574,qiero ser dj como martin,0.0,Luis Hinojosa
575,wow,0.0,starter?
576,pokemon,0.0,airplanet vizz air
1687,esta buenasaaaaaaaa es lo mejor del electro peru electronico,0.0,k?iztia? GUEVARA zlovenzke
1688,namib desert,0.0,chrisgunnerT
1691,namib desert,0.0,MostWantedVids
2856,cad os dessa porra,0.0,EUAHUAHEUAH BR
2931,eu estive aqui antes dos milh,0.0,Canal do Mestre
2932,eww,0.0,Sp00ky Llama
2933,,0.0,???
2934,sickkkk,0.0,ArleySam 99
2941,patetic,0.0,Lorenzo Corbucci
2948,just epic,0.0,BE_ya_TUBE
2951,lekker bezig martiiee,0.0,Rashana Bafatie
2953,,0.0,???
2954,,0.0,Daysi Carolina
2957,another great song to piss off spinnin records,0.0,Chen Boi
2962,alguien k hable espa,0.0,Sebastian Genez
2963,my favorite song of martin garrix,0.0,Kavita Tyagi
2966,te amo te admirooo,0.0,aqrlx lex
2968,dope lt,0.0,Trap Universe
2969,martin garrix omg,0.0,Yadira Lopez
2970,deez drop,0.0,gregorius josevan
2973,foda,0.0,Talita Dantas
2974,nc cc,0.0,fozver
2975,amazing,0.0,9S4uNmG75Mmz
2976,,0.0,??? ??????
2977,amaaazziinggg,0.0,Sagarika Sood
2978,africa,0.0,VIP Brothers
2979,omg el mejor es martin garix,0.0,Sebastian Vargas
2929,beautiful scenery,0.0,Gaurav Rana
2919,jedna z lepszych lt,0.0,Margo
2917,ma ke pezzi fa sta facendo impressione,0.0,vincenzo monetta
2887,giaro es hermoso,0.0,Agustina Olagaray
2862,my favorite dj right now,0.0,migkey torrijos
2864,,0.0,james arthur
2872,hermoso,0.0,Sarai Cruz
2873,azurdlewnm,0.0,MUSSBoy
2874,excelente rola,0.0,Abel Matamoros
2878,here befor remeber meeeee,0.0,Warrior Music
2880,plz martin come to mawazine next year d,0.0,zaidi zaid
2883,perfect,0.0,Kenvin Hoàng
2884,hahaha top,0.0,Warleson Melo
2886,topp,0.0,MasterBaz MasterB
2888,before mil views club,0.0,JDMGeneral
2911,why are there lyrics,0.0,Adrien Modjabi
2890,best martin quot s track,0.0,La La
2892,nice music,0.0,Carlos Michelucci
2893,another great music from garrix,0.0,Lazuardi Azhari
2895,omg,0.0,Gerald Lee
2900,que arquitectura de tema,0.0,Gabriel Salazar
2902,best dj evah,0.0,PANCAKE GERMS
2903,best dj evah,0.0,PANCAKE GERMS
2905,fenomenal,0.0,Everton Torres
2909,wow just wow,0.0,BASSINA _
2910,,0.0,?y?ka ?ycha
2986,cade os huhuhuhuhuhuhuuhuhu,0.0,Max
2987,never disappoint,0.0,Juan Sebastián Estupiñán
2988,awesome,0.0,Juan Sebastián Estupiñán
3072,crak,0.0,foxy fxy
3046,amazing song alway surprising us,0.0,Samir Tristancho
3047,very good super,0.0,R E L A X Official
3051,oh rayos llegue muy tarde,0.0,Paulina Citlalli Gutierrez Alarcon
3055,,0.0,darkness 96
3056,amazing tune congrats x amp third party,0.0,xinapsis
3057,mejor,0.0,Brenn Mendoza
3058,,0.0,Diana Giselle Filoteo Cervantes
3059,,0.0,niinasuvii
3063,martin garrix ft justin bieber,0.0,Ëlias
3065,la vie est belle pnl hahaha,0.0,Youssef Loukili
3073,crak,0.0,foxy fxy
3043,oh yea,0.0,Soren saraty
3081,good job martin sick beat,0.0,sami medelci
3084,,0.0,Valentina M
3086,esta bien,0.0,Moi Soledispa
3089,,0.0,Carolina Ayala
3090,good track,0.0,Nicolas Dieude
3093,daaaa k mal momo borralo xfa,0.0,ElVicho
3101,vocals,0.0,Lucas Amaro
3102,nice,0.0,Sr.Dorgadino // Dorguei
3105,travel exploration goals d,0.0,Erika Fung
3107,cape town south africa,0.0,Nzwakele
3044,soy el que habla espa,0.0,Sebastian Q . Gomez
3041,sonunda lt,0.0,XosaphineTR l Emre Ç?r?kka
2990,saludos desde argentina,0.0,Claudio Hernandez
3019,amazing,0.0,Valentina Monsalve Osorio
2991,martin garrix e m as m dele sempre surpreendente,0.0,wagner modesto
2993,,0.0,Christoher Perez
3001,fodaaaa,0.0,Julia Felix
3002,esse sabe fazer musica boa,0.0,Eduardo Garcia
3003,good good good,0.0,bella
3005,sdfjcchf sin palabras,0.0,Ximena uwu
3006,fuckiiiinngggg amazing,0.0,Lucas Lima
3008,siiiii woooow eres el mejor te amooooo,0.0,Pigfroogui
3012,awesome track,0.0,Ilario Engler
3016,epic,0.0,Trust
3020,kd os brs,0.0,Lücas de Jesus
3040,caspar,0.0,husnaa Adams
3021,men,0.0,DMB 14
3022,amazing good job,0.0,FloatyPixel
3027,likaso,0.0,isai2514gamer HD
3029,ma luv,0.0,???????? ???????
3030,,0.0,Gloria SK
3031,damn good song,0.0,Cristian Guzman
3032,thats my city cape town,0.0,abdullah kaj
3034,t x,0.0,Protocol Brazil
3036,third party,0.0,TenerayTV
3037,gooooooo,0.0,DJ Mizox
2858,incre,0.0,David Quiroga
2855,martin maak een nummer met hardwell,0.0,Stijn Pustjens
1697,awesome music,0.0,Salvino Junior
2854,awesome,0.0,Crizztianvf
2697,gg,0.0,Manhozoh
2698,parace tumblr,0.0,Pdroka TV
2700,awesome melody lt,0.0,Y4SSINE
2702,egt dik nummer pff petje af martijn egt de nummer van,0.0,Klaas Put
2703,muy buenas cancion saludos desde venezuela,0.0,CarLos koq Rivero
2705,genial,0.0,Royer Trujillo S.
2707,cara foda,0.0,10 TesTável
2708,tht guy looks hot,0.0,garfields adventure
2711,,0.0,vicky flores
2713,dominican republic,0.0,TheBrea
2714,future visit,0.0,TheBrea
2715,chulissimaaaaaaa,0.0,DJ CHAIMAE
2717,le hace falta bulla,0.0,Michelle Toral Carrera
2719,m fod,0.0,Paulo calheira
2720,top,0.0,P4P4 Fox
2721,hi backpacker,0.0,Phatinya Thapasert
2726,martin garrix,0.0,Xhevdet Ramadani
2727,woooooo amazing,0.0,Whemenoc
2737,iscrivetevi al mio canale,0.0,Giulia Congiu
2738,beautiful music quot mart quot lt lofiu lt,0.0,[MARCOS] D.J Garsillas
2739,lt,0.0,ThaZappr
2740,woowwww,0.0,Kyra Leferink
2744,best after animal,0.0,Soumyadip Mukherjee
2695,namibia,0.0,Jaco De Villiers
2693,singer,0.0,Brian Kelly
2692,epicoooooooo,0.0,aitor losoha
2657,third party martin garrix imo,0.0,Nanda Makarim
2639,sick,0.0,yu sang Chan
2643,,0.0,???? chang ???????natchanon
2645,sei grande e sei fortissimo,0.0,carmine puca
2646,awesome,0.0,joseph10097
2647,nice song,0.0,Faisal ArtezyChanel
2648,come to georgia please martin lt lt,0.0,Dito Mamporia
2649,awsome track,0.0,Show & Smiwer
2651,amazing,0.0,liri lombrozo
2655,third party martin garrix imo,0.0,Nanda Makarim
2656,third party martin garrix imo,0.0,Nanda Makarim
2659,fuck spinnin,0.0,Carlos Gutierrez
2690,finally,0.0,AVmusic
2664,el mejor dj de todos los tiempos martin garrix di tiene sabe romperla,0.0,Cristian Holguin
2665,sweet melody,0.0,Ajinkya Chavan
2668,listen my music,0.0,Joseph Thomas
2669,martin een vraag als je naam op facebook omdat er jongens poseren voor u lt,0.0,Decodex
2670,,0.0,Nicolo Ranni
2671,,0.0,Trey Saunders
2674,kd os,0.0,Philip Nagher
2676,quot,0.0,Fatima Garcia Trejo
2677,awesome,0.0,Jonathan Frite Ramirez
2686,umf b,0.0,Daniel Il??ll Romero
2745,forever,0.0,[£xo]Gamerz
2746,omg third party lt,0.0,Paul Jerezz
2751,perfect song,0.0,Minou G-?aZy
2834,la mejor canci del mundo gracias mart por tanto,0.0,Harold Steven Daza
2814,good job marty p,0.0,El arbi Hijri
2816,martijn wanneer komen er weer martin garrix show ps echt vette muziek,0.0,Mod3rnFighter
2819,vannak lebenyb,0.0,Levente Tóth
2820,awensome,0.0,_.Filimon._ atramsk
2821,dj marty never fails,0.0,Gautam Gadipudi
2823,amazing,0.0,tokis94
2824,omg its perfect,0.0,Susi Rivera
2826,gran cancion good song,0.0,TheAlbertak0
2831,my favourite song,0.0,David
2832,unreal,0.0,yung niall
2836,veri fain xd,0.0,FRANKYHARRY
2810,uffff excelent song,0.0,Cristian Sebastian Lopez Roa
2837,very good,0.0,Ana Gomez
2839,sin palabras fuck boss,0.0,javi.lanzaa Lanza
2841,so awesome,0.0,TheIncredibulous ChapaFam
2842,achou que eu estava brincando,0.0,Matheeus_Craft
2845,very epic song,0.0,Paul Museck
2846,typicall garrix,0.0,Bris W (Official)
2847,third party lt top djs,0.0,xDS Sonic
2849,third party really,0.0,MaxwellChTV
2850,awesome song,0.0,Alain Bruno
2853,any interesant innovation edm needs refresh,0.0,Alberto j
2812,cool,0.0,GUCCI WUNKS
2807,que fea mierda es eso,0.0,Señor Cósmico Efraja
2752,why prograssive house martin,0.0,Reflexion save
2780,thailand,0.0,Pt Ss
2753,bad,0.0,Reflexion save
2756,lion garrix,0.0,Alfa TJ
